20,240,1.2,37,0,6,5
20,240,1.2,37,1,22,18
22,240,1.2,37,0,6,5
22,240,1.2,37,1,24,19
24,240,1.2,37,0,12,7
24,240,1.2,37,1,15,12
26,240,1.2,37,0,3,0
26,240,1.2,37,1,23,19
0,240,1.5,37,0,0,0
0,240,1.5,37,1,0,0
2,240,1.5,37,0,0,0
2,240,1.5,37,1,0,0
4,240,1.5,37,0,0,0
4,240,1.5,37,1,0,0
6,240,1.5,37,0,0,0
6,240,1.5,37,1,0,0
8,240,1.5,37,0,0,0
8,240,1.5,37,1,0,0
10,240,1.5,37,0,0,0
10,240,1.5,37,1,0,0
12,240,1.5,37,0,0,0
12,240,1.5,37,1,0,0
14,240,1.5,37,0,0,0
14,240,1.5,37,1,0,0
16,240,1.5,37,0,0,0
16,240,1.5,37,1,0,0
18,240,1.5,37,0,0,0
18,240,1.5,37,1,0,0
20,240,1.5,37,0,0,0
20,240,1.5,37,1,2,2
22,240,1.5,37,0,3,3
22,240,1.5,37,1,2,2
24,240,1.5,37,0,0,0
24,240,1.5,37,1,3,3
26,240,1.5,37,0,0,0
26,240,1.5,37,1,7,3
0,240,1.8,37,0,0,0
0,240,1.8,37,1,NA,NA
2,240,1.8,37,0,0,0
2,240,1.8,37,1,0,0
4,240,1.8,37,0,0,0
4,240,1.8,37,1,0,0
6,240,1.8,37,0,0,0
6,240,1.8,37,1,0,0
8,240,1.8,37,0,0,0
8,240,1.8,37,1,0,0
10,240,1.8,37,0,0,0
10,240,1.8,37,1,0,0
12,240,1.8,37,0,0,0
12,240,1.8,37,1,0,0
14,240,1.8,37,0,0,0
14,240,1.8,37,1,0,0
16,240,1.8,37,0,0,0
16,240,1.8,37,1,0,0
18,240,1.8,37,0,0,0
18,240,1.8,37,1,10,9
20,240,1.8,37,0,2,2
20,240,1.8,37,1,12,10
22,240,1.8,37,0,1,1
22,240,1.8,37,1,16,12
24,240,1.8,37,0,0,0
24,240,1.8,37,1,8,7
26,240,1.8,37,0,2,2
26,240,1.8,37,1,27,20
0,5,1,38,0,12,11
0,5,1,38,1,NA,NA
2,5,1,38,0,10,7
2,5,1,38,1,9,9
4,5,1,38,0,9,6
4,5,1,38,1,9,9
6,5,1,38,0,7,4
6,5,1,38,1,3,3
8,5,1,38,0,6,3
8,5,1,38,1,6,4
10,5,1,38,0,8,5
10,5,1,38,1,6,3
12,5,1,38,0,7,3
12,5,1,38,1,14,12
14,5,1,38,0,5,4
14,5,1,38,1,19,18
16,5,1,38,0,4,3
16,5,1,38,1,17,15
18,5,1,38,0,15,12
18,5,1,38,1,22,21
20,5,1,38,0,25,19
20,5,1,38,1,27,21
22,5,1,38,0,27,22
22,5,1,38,1,27,22
24,5,1,38,0,28,22
24,5,1,38,1,28,22
26,5,1,38,0,27,22
26,5,1,38,1,27,22
0,5,1.1,38,0,1,1
0,5,1.1,38,1,NA,NA
2,5,1.1,38,0,0,0
2,5,1.1,38,1,7,7
4,5,1.1,38,0,0,0
4,5,1.1,38,1,9,9
6,5,1.1,38,0,0,0
6,5,1.1,38,1,6,6
8,5,1.1,38,0,1,1
8,5,1.1,38,1,6,6
10,5,1.1,38,0,0,0
10,5,1.1,38,1,3,3
12,5,1.1,38,0,10,10
12,5,1.1,38,1,12,11
14,5,1.1,38,0,12,9
14,5,1.1,38,1,13,10
16,5,1.1,38,0,16,14
16,5,1.1,38,1,21,19
18,5,1.1,38,0,21,19
18,5,1.1,38,1,19,18
20,5,1.1,38,0,23,22
20,5,1.1,38,1,23,22
22,5,1.1,38,0,24,22
22,5,1.1,38,1,24,22
24,5,1.1,38,0,26,22
24,5,1.1,38,1,26,22
26,5,1.1,38,0,26,22
26,5,1.1,38,1,26,22
0,5,1.2,38,0,0,0
0,5,1.2,38,1,2,2
2,5,1.2,38,0,0,0
2,5,1.2,38,1,1,1
4,5,1.2,38,0,0,0
4,5,1.2,38,1,4,3
6,5,1.2,38,0,0,0
6,5,1.2,38,1,1,1
8,5,1.2,38,0,1,1
8,5,1.2,38,1,0,0
10,5,1.2,38,0,0,0
10,5,1.2,38,1,0,0
12,5,1.2,38,0,2,1
12,5,1.2,38,1,2,1
14,5,1.2,38,0,3,3
14,5,1.2,38,1,3,3
16,5,1.2,38,0,3,1
16,5,1.2,38,1,5,3
18,5,1.2,38,0,6,6
18,5,1.2,38,1,7,7
20,5,1.2,38,0,17,16
20,5,1.2,38,1,18,17
22,5,1.2,38,0,21,19
22,5,1.2,38,1,22,20
24,5,1.2,38,0,26,22
24,5,1.2,38,1,26,22
26,5,1.2,38,0,29,23
26,5,1.2,38,1,29,23
0,5,1.5,38,0,0,0
0,5,1.5,38,1,1,1
2,5,1.5,38,0,0,0
2,5,1.5,38,1,0,0
4,5,1.5,38,0,0,0
4,5,1.5,38,1,0,0
6,5,1.5,38,0,0,0
6,5,1.5,38,1,0,0
8,5,1.5,38,0,0,0
8,5,1.5,38,1,0,0
10,5,1.5,38,0,0,0
10,5,1.5,38,1,0,0
12,5,1.5,38,0,0,0
12,5,1.5,38,1,0,0
14,5,1.5,38,0,1,1
14,5,1.5,38,1,5,3
16,5,1.5,38,0,0,0
16,5,1.5,38,1,4,3
18,5,1.5,38,0,0,0
18,5,1.5,38,1,3,2
20,5,1.5,38,0,7,3
20,5,1.5,38,1,15,9
22,5,1.5,38,0,13,8
22,5,1.5,38,1,17,12
24,5,1.5,38,0,18,11
24,5,1.5,38,1,16,9
26,5,1.5,38,0,20,17
26,5,1.5,38,1,22,19
0,80,1.5,4,0,0,0
0,80,1.5,4,1,NA,NA
2,80,1.5,4,0,0,0
2,80,1.5,4,1,1,1
4,80,1.5,4,0,0,0
4,80,1.5,4,1,0,0
6,80,1.5,4,0,0,0
6,80,1.5,4,1,0,0
8,80,1.5,4,0,0,0
8,80,1.5,4,1,0,0
10,80,1.5,4,0,0,0
10,80,1.5,4,1,0,0
12,80,1.5,4,0,0,0
12,80,1.5,4,1,0,0
14,80,1.5,4,0,0,0
14,80,1.5,4,1,1,1
16,80,1.5,4,0,1,1
16,80,1.5,4,1,2,2
18,80,1.5,4,0,11,10
18,80,1.5,4,1,13,12
20,80,1.5,4,0,2,1
20,80,1.5,4,1,7,7
22,80,1.5,4,0,10,10
22,80,1.5,4,1,12,12
24,80,1.5,4,0,6,5
24,80,1.5,4,1,19,16
26,80,1.5,4,0,4,2
26,80,1.5,4,1,20,18
0,20,1.1,1,0,3,3
0,20,1.1,1,1,NA,NA
2,20,1.1,1,0,0,0
2,20,1.1,1,1,6,6
4,20,1.1,1,0,1,1
4,20,1.1,1,1,6,6
6,20,1.1,1,0,1,1
6,20,1.1,1,1,2,2
8,20,1.1,1,0,1,1
8,20,1.1,1,1,1,1
10,20,1.1,1,0,5,5
10,20,1.1,1,1,1,1
12,20,1.1,1,0,5,5
12,20,1.1,1,1,8,7
14,20,1.1,1,0,1,1
14,20,1.1,1,1,3,3
16,20,1.1,1,0,5,5
16,20,1.1,1,1,6,6
18,20,1.1,1,0,4,3
18,20,1.1,1,1,8,6
20,20,1.1,1,0,6,3
20,20,1.1,1,1,9,6
22,20,1.1,1,0,7,7
22,20,1.1,1,1,15,15
24,20,1.1,1,0,17,12
24,20,1.1,1,1,22,16
26,20,1.1,1,0,21,14
26,20,1.1,1,1,23,16
0,5,1.8,38,0,0,0
0,5,1.8,38,1,NA,NA
2,5,1.8,38,0,0,0
2,5,1.8,38,1,0,0
4,5,1.8,38,0,0,0
4,5,1.8,38,1,0,0
6,5,1.8,38,0,0,0
6,5,1.8,38,1,0,0
8,5,1.8,38,0,0,0
8,5,1.8,38,1,0,0
10,5,1.8,38,0,0,0
10,5,1.8,38,1,0,0
12,5,1.8,38,0,0,0
12,5,1.8,38,1,0,0
14,5,1.8,38,0,0,0
14,5,1.8,38,1,0,0
16,5,1.8,38,0,2,2
16,5,1.8,38,1,2,2
18,5,1.8,38,0,0,0
18,5,1.8,38,1,0,0
20,5,1.8,38,0,3,3
20,5,1.8,38,1,5,5
22,5,1.8,38,0,8,4
22,5,1.8,38,1,21,16
24,5,1.8,38,0,17,14
24,5,1.8,38,1,19,16
26,5,1.8,38,0,17,13
26,5,1.8,38,1,22,17
0,10,1,38,0,5,2
0,10,1,38,1,11,7
2,10,1,38,0,4,2
2,10,1,38,1,8,6
4,10,1,38,0,6,2
4,10,1,38,1,3,3
6,10,1,38,0,4,2
6,10,1,38,1,4,3
8,10,1,38,0,1,1
8,10,1,38,1,6,4
10,10,1,38,0,4,2
10,10,1,38,1,7,6
12,10,1,38,0,5,2
12,10,1,38,1,10,9
14,10,1,38,0,8,7
14,10,1,38,1,9,7
16,10,1,38,0,6,2
16,10,1,38,1,13,9
18,10,1,38,0,6,3
18,10,1,38,1,20,17
20,10,1,38,0,3,0
20,10,1,38,1,16,13
22,10,1,38,0,15,14
22,10,1,38,1,24,20
24,10,1,38,0,29,22
24,10,1,38,1,31,24
26,10,1,38,0,25,22
26,10,1,38,1,27,24
0,10,1.1,38,0,2,2
0,10,1.1,38,1,9,9
2,10,1.1,38,0,0,0
2,10,1.1,38,1,3,3
4,10,1.1,38,0,0,0
4,10,1.1,38,1,2,2
6,10,1.1,38,0,0,0
6,10,1.1,38,1,2,2
8,10,1.1,38,0,2,2
8,10,1.1,38,1,4,4
10,10,1.1,38,0,2,2
10,10,1.1,38,1,4,3
12,10,1.1,38,0,2,2
12,10,1.1,38,1,3,2
14,10,1.1,38,0,1,0
14,10,1.1,38,1,8,5
16,10,1.1,38,0,2,0
16,10,1.1,38,1,13,11
18,10,1.1,38,0,3,2
18,10,1.1,38,1,19,17
20,10,1.1,38,0,4,2
20,10,1.1,38,1,21,19
22,10,1.1,38,0,14,8
22,10,1.1,38,1,25,19
24,10,1.1,38,0,25,21
24,10,1.1,38,1,25,21
26,10,1.1,38,0,27,21
26,10,1.1,38,1,28,22
0,10,1.2,38,0,2,2
0,10,1.2,38,1,3,3
2,10,1.2,38,0,2,2
2,10,1.2,38,1,5,5
4,10,1.2,38,0,4,4
4,10,1.2,38,1,0,0
6,10,1.2,38,0,3,3
6,10,1.2,38,1,0,0
8,10,1.2,38,0,2,2
8,10,1.2,38,1,4,4
10,10,1.2,38,0,1,1
10,10,1.2,38,1,3,3
12,10,1.2,38,0,0,0
12,10,1.2,38,1,4,3
14,10,1.2,38,0,6,4
14,10,1.2,38,1,11,9
16,10,1.2,38,0,9,8
16,10,1.2,38,1,13,11
18,10,1.2,38,0,4,3
18,10,1.2,38,1,7,6
20,10,1.2,38,0,14,10
20,10,1.2,38,1,27,20
22,10,1.2,38,0,5,3
22,10,1.2,38,1,23,20
24,10,1.2,38,0,28,20
24,10,1.2,38,1,32,24
26,10,1.2,38,0,26,22
26,10,1.2,38,1,26,22
0,10,1.5,38,0,0,0
0,10,1.5,38,1,1,1
2,10,1.5,38,0,0,0
2,10,1.5,38,1,1,1
4,10,1.5,38,0,0,0
4,10,1.5,38,1,0,0
6,10,1.5,38,0,0,0
6,10,1.5,38,1,0,0
8,10,1.5,38,0,0,0
8,10,1.5,38,1,0,0
10,10,1.5,38,0,0,0
10,10,1.5,38,1,0,0
12,10,1.5,38,0,0,0
12,10,1.5,38,1,0,0
14,10,1.5,38,0,0,0
14,10,1.5,38,1,0,0
16,10,1.5,38,0,0,0
16,10,1.5,38,1,0,0
18,10,1.5,38,0,0,0
18,10,1.5,38,1,0,0
20,10,1.5,38,0,3,2
20,10,1.5,38,1,7,6
22,10,1.5,38,0,0,0
22,10,1.5,38,1,3,3
24,10,1.5,38,0,14,12
24,10,1.5,38,1,19,17
26,10,1.5,38,0,23,19
26,10,1.5,38,1,23,19
0,10,1.8,38,0,0,0
0,10,1.8,38,1,2,2
2,10,1.8,38,0,0,0
2,10,1.8,38,1,0,0
4,10,1.8,38,0,0,0
4,10,1.8,38,1,0,0
6,10,1.8,38,0,0,0
6,10,1.8,38,1,0,0
8,10,1.8,38,0,0,0
8,10,1.8,38,1,0,0
10,10,1.8,38,0,0,0
10,10,1.8,38,1,0,0
12,10,1.8,38,0,0,0
12,10,1.8,38,1,0,0
14,10,1.8,38,0,0,0
14,10,1.8,38,1,0,0
16,10,1.8,38,0,0,0
16,10,1.8,38,1,0,0
18,10,1.8,38,0,2,2
18,10,1.8,38,1,5,3
20,10,1.8,38,0,1,1
20,10,1.8,38,1,1,1
22,10,1.8,38,0,2,2
22,10,1.8,38,1,13,11
24,10,1.8,38,0,5,3
24,10,1.8,38,1,23,17
26,10,1.8,38,0,8,4
26,10,1.8,38,1,20,15
0,20,1,38,0,9,9
0,20,1,38,1,11,11
2,20,1,38,0,9,9
2,20,1,38,1,20,20
4,20,1,38,0,6,3
4,20,1,38,1,6,5
6,20,1,38,0,8,7
6,20,1,38,1,5,5
8,20,1,38,0,5,2
8,20,1,38,1,11,8
10,20,1,38,0,4,1
10,20,1,38,1,12,9
12,20,1,38,0,4,1
12,20,1,38,1,16,13
14,20,1,38,0,7,4
14,20,1,38,1,10,8
16,20,1,38,0,9,7
16,20,1,38,1,16,12
18,20,1,38,0,10,7
18,20,1,38,1,25,22
20,20,1,38,0,13,10
20,20,1,38,1,25,22
22,20,1,38,0,13,10
22,20,1,38,1,25,22
24,20,1,38,0,23,15
24,20,1,38,1,25,23
26,20,1,38,0,33,24
26,20,1,38,1,31,24
0,20,1.1,38,0,0,0
0,20,1.1,38,1,2,2
2,20,1.1,38,0,0,0
2,20,1.1,38,1,0,0
4,20,1.1,38,0,0,0
4,20,1.1,38,1,0,0
6,20,1.1,38,0,0,0
6,20,1.1,38,1,0,0
8,20,1.1,38,0,0,0
8,20,1.1,38,1,0,0
10,20,1.1,38,0,0,0
10,20,1.1,38,1,1,0
12,20,1.1,38,0,1,1
12,20,1.1,38,1,1,1
14,20,1.1,38,0,0,0
14,20,1.1,38,1,1,1
16,20,1.1,38,0,1,0
16,20,1.1,38,1,2,1
18,20,1.1,38,0,1,0
18,20,1.1,38,1,5,3
20,20,1.1,38,0,15,11
20,20,1.1,38,1,12,10
22,20,1.1,38,0,19,13
22,20,1.1,38,1,25,19
24,20,1.1,38,0,15,10
24,20,1.1,38,1,19,15
26,20,1.1,38,0,21,14
26,20,1.1,38,1,27,19
0,20,1.2,38,0,0,0
0,20,1.2,38,1,3,3
2,20,1.2,38,0,0,0
2,20,1.2,38,1,1,1
4,20,1.2,38,0,1,1
4,20,1.2,38,1,1,1
6,20,1.2,38,0,0,0
6,20,1.2,38,1,0,0
8,20,1.2,38,0,0,0
8,20,1.2,38,1,0,0
10,20,1.2,38,0,1,1
10,20,1.2,38,1,1,1
12,20,1.2,38,0,0,0
12,20,1.2,38,1,0,0
14,20,1.2,38,0,1,1
14,20,1.2,38,1,3,3
16,20,1.2,38,0,1,1
16,20,1.2,38,1,0,0
18,20,1.2,38,0,2,1
18,20,1.2,38,1,3,3
20,20,1.2,38,0,9,6
20,20,1.2,38,1,14,10
22,20,1.2,38,0,3,1
22,20,1.2,38,1,9,6
24,20,1.2,38,0,17,13
24,20,1.2,38,1,21,17
26,20,1.2,38,0,12,8
26,20,1.2,38,1,23,19
0,20,1.5,38,0,0,0
0,20,1.5,38,1,3,3
2,20,1.5,38,0,0,0
2,20,1.5,38,1,0,0
4,20,1.5,38,0,0,0
4,20,1.5,38,1,0,0
6,20,1.5,38,0,0,0
6,20,1.5,38,1,2,2
8,20,1.5,38,0,0,0
8,20,1.5,38,1,0,0
10,20,1.5,38,0,0,0
10,20,1.5,38,1,0,0
12,20,1.5,38,0,4,4
12,20,1.5,38,1,4,4
14,20,1.5,38,0,1,1
14,20,1.5,38,1,1,1
16,20,1.5,38,0,5,4
16,20,1.5,38,1,8,7
18,20,1.5,38,0,1,1
18,20,1.5,38,1,11,9
20,20,1.5,38,0,3,2
20,20,1.5,38,1,18,15
22,20,1.5,38,0,9,5
22,20,1.5,38,1,22,16
24,20,1.5,38,0,3,3
24,20,1.5,38,1,29,22
26,20,1.5,38,0,12,6
26,20,1.5,38,1,30,21
0,80,1.8,4,0,0,0
0,80,1.8,4,1,NA,NA
2,80,1.8,4,0,0,0
2,80,1.8,4,1,3,3
4,80,1.8,4,0,0,0
4,80,1.8,4,1,0,0
6,80,1.8,4,0,0,0
6,80,1.8,4,1,0,0
8,80,1.8,4,0,0,0
8,80,1.8,4,1,0,0
10,80,1.8,4,0,0,0
10,80,1.8,4,1,0,0
12,80,1.8,4,0,1,1
12,80,1.8,4,1,0,0
14,80,1.8,4,0,3,3
14,80,1.8,4,1,3,3
16,80,1.8,4,0,5,5
16,80,1.8,4,1,5,5
18,80,1.8,4,0,5,5
18,80,1.8,4,1,8,8
20,80,1.8,4,0,0,0
20,80,1.8,4,1,15,14
22,80,1.8,4,0,5,5
22,80,1.8,4,1,11,11
24,80,1.8,4,0,3,3
24,80,1.8,4,1,21,17
26,80,1.8,4,0,5,5
26,80,1.8,4,1,13,12
0,20,1.8,38,0,0,0
0,20,1.8,38,1,3,3
2,20,1.8,38,0,0,0
2,20,1.8,38,1,3,3
4,20,1.8,38,0,1,1
4,20,1.8,38,1,2,2
6,20,1.8,38,0,0,0
6,20,1.8,38,1,3,3
8,20,1.8,38,0,1,1
8,20,1.8,38,1,1,1
10,20,1.8,38,0,3,3
10,20,1.8,38,1,3,3
12,20,1.8,38,0,2,2
12,20,1.8,38,1,1,1
14,20,1.8,38,0,2,2
14,20,1.8,38,1,3,3
16,20,1.8,38,0,3,3
16,20,1.8,38,1,4,4
18,20,1.8,38,0,3,3
18,20,1.8,38,1,6,6
20,20,1.8,38,0,4,3
20,20,1.8,38,1,7,6
22,20,1.8,38,0,3,3
22,20,1.8,38,1,17,14
24,20,1.8,38,0,6,6
24,20,1.8,38,1,11,10
26,20,1.8,38,0,5,3
26,20,1.8,38,1,14,12
0,40,1,38,0,10,10
0,40,1,38,1,11,11
2,40,1,38,0,9,8
2,40,1,38,1,15,14
4,40,1,38,0,8,8
4,40,1,38,1,13,13
6,40,1,38,0,9,8
6,40,1,38,1,12,11
8,40,1,38,0,7,6
8,40,1,38,1,10,9
10,40,1,38,0,8,6
10,40,1,38,1,11,6
12,40,1,38,0,7,6
12,40,1,38,1,9,7
14,40,1,38,0,7,5
14,40,1,38,1,13,11
16,40,1,38,0,5,4
16,40,1,38,1,8,6
18,40,1,38,0,8,5
18,40,1,38,1,18,16
20,40,1,38,0,9,5
20,40,1,38,1,16,13
22,40,1,38,0,12,8
22,40,1,38,1,21,17
24,40,1,38,0,20,13
24,40,1,38,1,24,17
26,40,1,38,0,20,15
26,40,1,38,1,23,18
0,40,1.1,38,0,0,0
0,40,1.1,38,1,8,8
2,40,1.1,38,0,0,0
2,40,1.1,38,1,7,7
4,40,1.1,38,0,0,0
4,40,1.1,38,1,7,7
6,40,1.1,38,0,0,0
6,40,1.1,38,1,5,5
8,40,1.1,38,0,0,0
8,40,1.1,38,1,3,3
10,40,1.1,38,0,0,0
10,40,1.1,38,1,4,4
12,40,1.1,38,0,0,0
12,40,1.1,38,1,4,4
14,40,1.1,38,0,2,2
14,40,1.1,38,1,5,4
16,40,1.1,38,0,6,6
16,40,1.1,38,1,7,7
18,40,1.1,38,0,6,6
18,40,1.1,38,1,10,10
20,40,1.1,38,0,5,4
20,40,1.1,38,1,14,11
22,40,1.1,38,0,12,7
22,40,1.1,38,1,25,20
24,40,1.1,38,0,14,10
24,40,1.1,38,1,19,15
26,40,1.1,38,0,10,8
26,40,1.1,38,1,26,23
0,40,1.2,38,0,0,0
0,40,1.2,38,1,7,7
2,40,1.2,38,0,0,0
2,40,1.2,38,1,8,8
4,40,1.2,38,0,0,0
4,40,1.2,38,1,4,4
6,40,1.2,38,0,0,0
6,40,1.2,38,1,0,0
8,40,1.2,38,0,0,0
8,40,1.2,38,1,0,0
10,40,1.2,38,0,0,0
10,40,1.2,38,1,0,0
12,40,1.2,38,0,0,0
12,40,1.2,38,1,0,0
14,40,1.2,38,0,0,0
14,40,1.2,38,1,0,0
16,40,1.2,38,0,0,0
16,40,1.2,38,1,6,2
18,40,1.2,38,0,0,0
18,40,1.2,38,1,3,1
20,40,1.2,38,0,17,13
20,40,1.2,38,1,16,12
22,40,1.2,38,0,9,7
22,40,1.2,38,1,8,7
24,40,1.2,38,0,14,13
24,40,1.2,38,1,17,16
26,40,1.2,38,0,2,0
26,40,1.2,38,1,26,23
0,40,1.5,38,0,0,0
0,40,1.5,38,1,3,3
2,40,1.5,38,0,0,0
2,40,1.5,38,1,6,6
4,40,1.5,38,0,0,0
4,40,1.5,38,1,6,6
6,40,1.5,38,0,1,1
6,40,1.5,38,1,1,1
8,40,1.5,38,0,1,1
8,40,1.5,38,1,1,1
10,40,1.5,38,0,1,1
10,40,1.5,38,1,1,1
12,40,1.5,38,0,0,0
12,40,1.5,38,1,0,0
14,40,1.5,38,0,0,0
14,40,1.5,38,1,0,0
16,40,1.5,38,0,4,4
16,40,1.5,38,1,9,9
18,40,1.5,38,0,3,3
18,40,1.5,38,1,7,7
20,40,1.5,38,0,2,2
20,40,1.5,38,1,9,9
22,40,1.5,38,0,3,3
22,40,1.5,38,1,15,13
24,40,1.5,38,0,9,7
24,40,1.5,38,1,14,11
26,40,1.5,38,0,16,13
26,40,1.5,38,1,27,24
0,40,1.8,38,0,0,0
0,40,1.8,38,1,4,4
2,40,1.8,38,0,0,0
2,40,1.8,38,1,0,0
4,40,1.8,38,0,0,0
4,40,1.8,38,1,0,0
6,40,1.8,38,0,0,0
6,40,1.8,38,1,0,0
8,40,1.8,38,0,0,0
8,40,1.8,38,1,0,0
10,40,1.8,38,0,0,0
10,40,1.8,38,1,0,0
12,40,1.8,38,0,0,0
12,40,1.8,38,1,0,0
14,40,1.8,38,0,0,0
14,40,1.8,38,1,0,0
16,40,1.8,38,0,0,0
16,40,1.8,38,1,0,0
18,40,1.8,38,0,0,0
18,40,1.8,38,1,0,0
20,40,1.8,38,0,0,0
20,40,1.8,38,1,0,0
22,40,1.8,38,0,0,0
22,40,1.8,38,1,8,7
24,40,1.8,38,0,3,3
24,40,1.8,38,1,5,4
26,40,1.8,38,0,4,4
26,40,1.8,38,1,12,10
0,80,1,38,0,4,3
0,80,1,38,1,15,15
2,80,1,38,0,3,3
2,80,1,38,1,11,11
4,80,1,38,0,3,2
4,80,1,38,1,8,8
6,80,1,38,0,3,3
6,80,1,38,1,4,3
8,80,1,38,0,3,3
8,80,1,38,1,5,4
10,80,1,38,0,2,1
10,80,1,38,1,4,4
12,80,1,38,0,2,2
12,80,1,38,1,6,5
14,80,1,38,0,4,4
14,80,1,38,1,8,6
16,80,1,38,0,3,1
16,80,1,38,1,10,9
18,80,1,38,0,4,1
18,80,1,38,1,14,13
20,80,1,38,0,4,1
20,80,1,38,1,21,20
22,80,1,38,0,9,5
22,80,1,38,1,11,10
24,80,1,38,0,3,0
24,80,1,38,1,11,9
26,80,1,38,0,4,0
26,80,1,38,1,18,14
0,80,1.1,38,0,0,0
0,80,1.1,38,1,NA,NA
2,80,1.1,38,0,0,0
2,80,1.1,38,1,1,0
4,80,1.1,38,0,1,1
4,80,1.1,38,1,1,1
6,80,1.1,38,0,0,0
6,80,1.1,38,1,2,2
8,80,1.1,38,0,1,1
8,80,1.1,38,1,1,1
10,80,1.1,38,0,1,1
10,80,1.1,38,1,1,1
12,80,1.1,38,0,0,0
12,80,1.1,38,1,1,1
14,80,1.1,38,0,2,1
14,80,1.1,38,1,3,3
16,80,1.1,38,0,3,1
16,80,1.1,38,1,7,5
18,80,1.1,38,0,3,1
18,80,1.1,38,1,8,5
20,80,1.1,38,0,3,3
20,80,1.1,38,1,10,7
22,80,1.1,38,0,8,4
22,80,1.1,38,1,13,9
24,80,1.1,38,0,4,1
24,80,1.1,38,1,14,11
26,80,1.1,38,0,9,4
26,80,1.1,38,1,27,22
0,80,1.2,38,0,1,1
0,80,1.2,38,1,9,9
2,80,1.2,38,0,1,1
2,80,1.2,38,1,9,9
4,80,1.2,38,0,1,1
4,80,1.2,38,1,9,9
6,80,1.2,38,0,1,1
6,80,1.2,38,1,6,6
8,80,1.2,38,0,3,3
8,80,1.2,38,1,4,4
10,80,1.2,38,0,3,3
10,80,1.2,38,1,3,3
12,80,1.2,38,0,3,3
12,80,1.2,38,1,7,7
14,80,1.2,38,0,7,7
14,80,1.2,38,1,10,10
16,80,1.2,38,0,9,9
16,80,1.2,38,1,16,14
18,80,1.2,38,0,11,10
18,80,1.2,38,1,15,13
20,80,1.2,38,0,5,4
20,80,1.2,38,1,7,6
22,80,1.2,38,0,11,10
22,80,1.2,38,1,14,13
24,80,1.2,38,0,11,10
24,80,1.2,38,1,17,16
26,80,1.2,38,0,15,12
26,80,1.2,38,1,16,13
0,80,1.5,38,0,0,0
0,80,1.5,38,1,1,1
2,80,1.5,38,0,1,1
2,80,1.5,38,1,0,0
4,80,1.5,38,0,0,0
4,80,1.5,38,1,1,1
6,80,1.5,38,0,1,1
6,80,1.5,38,1,0,0
8,80,1.5,38,0,1,1
8,80,1.5,38,1,0,0
10,80,1.5,38,0,0,0
10,80,1.5,38,1,0,0
12,80,1.5,38,0,1,1
12,80,1.5,38,1,1,1
14,80,1.5,38,0,0,0
14,80,1.5,38,1,0,0
16,80,1.5,38,0,1,1
16,80,1.5,38,1,1,1
18,80,1.5,38,0,1,1
18,80,1.5,38,1,1,1
20,80,1.5,38,0,7,7
20,80,1.5,38,1,8,8
22,80,1.5,38,0,1,1
22,80,1.5,38,1,14,13
24,80,1.5,38,0,1,1
24,80,1.5,38,1,22,19
26,80,1.5,38,0,8,6
26,80,1.5,38,1,24,18
0,160,1,4,0,5,3
0,160,1,4,1,13,7
2,160,1,4,0,4,2
2,160,1,4,1,10,7
4,160,1,4,0,3,2
4,160,1,4,1,6,3
6,160,1,4,0,7,2
6,160,1,4,1,7,3
8,160,1,4,0,5,5
8,160,1,4,1,7,6
10,160,1,4,0,5,3
10,160,1,4,1,10,9
12,160,1,4,0,4,2
12,160,1,4,1,10,7
14,160,1,4,0,7,3
14,160,1,4,1,9,4
16,160,1,4,0,5,3
16,160,1,4,1,9,6
18,160,1,4,0,8,5
18,160,1,4,1,14,11
20,160,1,4,0,12,6
20,160,1,4,1,20,15
22,160,1,4,0,5,0
22,160,1,4,1,23,16
24,160,1,4,0,8,1
24,160,1,4,1,11,4
26,160,1,4,0,6,1
26,160,1,4,1,15,14
0,80,1.8,38,0,0,0
0,80,1.8,38,1,NA,NA
2,80,1.8,38,0,0,0
2,80,1.8,38,1,0,0
4,80,1.8,38,0,0,0
4,80,1.8,38,1,0,0
6,80,1.8,38,0,0,0
6,80,1.8,38,1,0,0
8,80,1.8,38,0,0,0
8,80,1.8,38,1,0,0
10,80,1.8,38,0,0,0
10,80,1.8,38,1,0,0
12,80,1.8,38,0,0,0
12,80,1.8,38,1,0,0
14,80,1.8,38,0,0,0
14,80,1.8,38,1,0,0
16,80,1.8,38,0,1,1
16,80,1.8,38,1,2,2
18,80,1.8,38,0,3,3
18,80,1.8,38,1,3,3
20,80,1.8,38,0,1,1
20,80,1.8,38,1,4,4
22,80,1.8,38,0,3,3
22,80,1.8,38,1,13,13
24,80,1.8,38,0,4,4
24,80,1.8,38,1,6,6
26,80,1.8,38,0,7,7
26,80,1.8,38,1,17,17
0,160,1,38,0,2,2
0,160,1,38,1,7,3
2,160,1,38,0,0,0
2,160,1,38,1,5,3
4,160,1,38,0,3,3
4,160,1,38,1,8,5
6,160,1,38,0,3,3
6,160,1,38,1,6,6
8,160,1,38,0,0,0
8,160,1,38,1,5,2
10,160,1,38,0,4,3
10,160,1,38,1,5,3
12,160,1,38,0,0,0
12,160,1,38,1,2,0
14,160,1,38,0,3,0
14,160,1,38,1,4,3
16,160,1,38,0,0,0
16,160,1,38,1,3,3
18,160,1,38,0,2,0
18,160,1,38,1,5,3
20,160,1,38,0,1,0
