"ID_Predators_individuals" "ID_species" "Lifestage" "Sex" "Length" "stomach_part" "number_of_prey" "total_weight_g" "latin_name" "ID_sampling" "station_name" "dates"
9358 1 NA NA 13 "Vorderdarm oder Magen" NA 6 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9359 1 NA NA 13 "Vorderdarm oder Magen" 2 1 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9359 1 NA NA 13 "Vorderdarm oder Magen" 31 51 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9359 1 NA NA 13 "Vorderdarm oder Magen" NA 2 "Aphroditidae spp." 1 "Vejsnäs Rinne" "1971-03-03"
9359 1 NA NA 13 "Vorderdarm oder Magen" 1 7 "Nephthys spp." 1 "Vejsnäs Rinne" "1971-03-03"
9359 1 NA NA 13 "Vorderdarm oder Magen" NA 9 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9360 1 NA NA 13 "Vorderdarm oder Magen" 1 18 "Nephthys spp." 1 "Vejsnäs Rinne" "1971-03-03"
9360 1 NA NA 13 "Vorderdarm oder Magen" NA 5 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9361 1 NA NA 18 "Vorderdarm oder Magen" 2 3 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9361 1 NA NA 18 "Vorderdarm oder Magen" 2 5 "Harmothoe spp." 1 "Vejsnäs Rinne" "1971-03-03"
9361 1 NA NA 18 "Vorderdarm oder Magen" NA 4 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9362 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9362 1 NA NA 18 "Vorderdarm oder Magen" NA 15 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9363 1 NA NA 18 "Vorderdarm oder Magen" 18 25 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9363 1 NA NA 18 "Vorderdarm oder Magen" 2 20 "Crangon crangon" 1 "Vejsnäs Rinne" "1971-03-03"
9363 1 NA NA 18 "Vorderdarm oder Magen" NA 11 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9363 1 NA NA 18 "Vorderdarm oder Magen" 2 2 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9364 1 NA NA 18 "Vorderdarm oder Magen" 1 17 "Gobiidae spp." 1 "Vejsnäs Rinne" "1971-03-03"
9364 1 NA NA 18 "Vorderdarm oder Magen" 1 9 "Unidentified Polychaeta remains" 1 "Vejsnäs Rinne" "1971-03-03"
9364 1 NA NA 18 "Vorderdarm oder Magen" NA 15 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9365 1 NA NA 18 "Vorderdarm oder Magen" 58 76 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9365 1 NA NA 18 "Vorderdarm oder Magen" 1 1 "Anaitides spp." 1 "Vejsnäs Rinne" "1971-03-03"
9365 1 NA NA 18 "Vorderdarm oder Magen" NA 5 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9366 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Pectinaria koreni" 1 "Vejsnäs Rinne" "1971-03-03"
9366 1 NA NA 18 "Vorderdarm oder Magen" 27 35 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9366 1 NA NA 18 "Vorderdarm oder Magen" 1 1 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9366 1 NA NA 18 "Vorderdarm oder Magen" NA 12 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9367 1 NA NA 18 "Vorderdarm oder Magen" 4 12 "Pectinaria koreni" 1 "Vejsnäs Rinne" "1971-03-03"
9367 1 NA NA 18 "Vorderdarm oder Magen" 24 28 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9367 1 NA NA 18 "Vorderdarm oder Magen" 1 3 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9367 1 NA NA 18 "Vorderdarm oder Magen" NA 7 "Various Bivalvia" 1 "Vejsnäs Rinne" "1971-03-03"
9367 1 NA NA 18 "Vorderdarm oder Magen" NA 8 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9368 1 NA NA 18 "Vorderdarm oder Magen" 4 14 "Pectinaria koreni" 1 "Vejsnäs Rinne" "1971-03-03"
9368 1 NA NA 18 "Vorderdarm oder Magen" 1 5 "Harmothoe spp." 1 "Vejsnäs Rinne" "1971-03-03"
9368 1 NA NA 18 "Vorderdarm oder Magen" NA 5 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9368 1 NA NA 18 "Vorderdarm oder Magen" NA 16 "Various Bivalvia" 1 "Vejsnäs Rinne" "1971-03-03"
9369 1 NA NA 18 "Vorderdarm oder Magen" 1 1 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9369 1 NA NA 18 "Vorderdarm oder Magen" 63 97 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9369 1 NA NA 18 "Vorderdarm oder Magen" 1 41 "Pherusa plumosa" 1 "Vejsnäs Rinne" "1971-03-03"
9369 1 NA NA 18 "Vorderdarm oder Magen" NA 11 "Aphroditidae spp." 1 "Vejsnäs Rinne" "1971-03-03"
9369 1 NA NA 18 "Vorderdarm oder Magen" NA 4 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9369 1 NA NA 18 "Vorderdarm oder Magen" 1 1 "Crangon crangon" 1 "Vejsnäs Rinne" "1971-03-03"
9370 1 NA NA 18 "Vorderdarm oder Magen" 23 41 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9370 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9370 1 NA NA 18 "Vorderdarm oder Magen" NA 2 "Unidentified Polychaeta remains" 1 "Vejsnäs Rinne" "1971-03-03"
9370 1 NA NA 18 "Vorderdarm oder Magen" NA 26 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9371 1 NA NA 33 "Vorderdarm oder Magen" 1 292 "Pisces spp." 1 "Vejsnäs Rinne" "1971-03-03"
9371 1 NA NA 33 "Vorderdarm oder Magen" NA 69 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9372 1 NA NA 33 "Vorderdarm oder Magen" 1 18 "Crangon crangon" 1 "Vejsnäs Rinne" "1971-03-03"
9372 1 NA NA 33 "Vorderdarm oder Magen" 2 35 "Pherusa plumosa" 1 "Vejsnäs Rinne" "1971-03-03"
9372 1 NA NA 33 "Vorderdarm oder Magen" NA 145 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9372 1 NA NA 33 "Vorderdarm oder Magen" 122 184 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9374 1 NA NA 33 "Vorderdarm oder Magen" 1 148 "Cyprina islandica" 1 "Vejsnäs Rinne" "1971-03-03"
9374 1 NA NA 33 "Vorderdarm oder Magen" 1 1 "Cyprina islandica" 1 "Vejsnäs Rinne" "1971-03-03"
9374 1 NA NA 33 "Vorderdarm oder Magen" NA 4 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9375 1 NA NA 33 "Vorderdarm oder Magen" 24 30 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9375 1 NA NA 33 "Vorderdarm oder Magen" NA 23 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9376 1 NA NA 13 "Vorderdarm oder Magen" 1 2 "Crangon crangon" 1 "Vejsnäs Rinne" "1971-03-03"
9376 1 NA NA 13 "Vorderdarm oder Magen" NA 1 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9377 1 NA NA 13 "Vorderdarm oder Magen" 7 11 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9377 1 NA NA 13 "Vorderdarm oder Magen" NA 3 "Aphroditidae spp." 1 "Vejsnäs Rinne" "1971-03-03"
9377 1 NA NA 13 "Vorderdarm oder Magen" NA 16 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9378 1 NA NA 13 "Vorderdarm oder Magen" 1 1 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9379 1 NA NA 13 "Vorderdarm oder Magen" 1 20 "Crangon crangon" 1 "Vejsnäs Rinne" "1971-03-03"
9379 1 NA NA 13 "Vorderdarm oder Magen" 1 2 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9379 1 NA NA 13 "Vorderdarm oder Magen" 1 2 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9379 1 NA NA 13 "Vorderdarm oder Magen" NA 6 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9380 1 NA NA 13 "Vorderdarm oder Magen" 2 3 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9380 1 NA NA 13 "Vorderdarm oder Magen" 10 13 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9380 1 NA NA 13 "Vorderdarm oder Magen" 1 2 "Harmothoe spp." 1 "Vejsnäs Rinne" "1971-03-03"
9380 1 NA NA 13 "Vorderdarm oder Magen" NA 12 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9381 1 NA NA 13 "Vorderdarm oder Magen" 12 20 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9381 1 NA NA 13 "Vorderdarm oder Magen" 1 2 "Crangon crangon" 1 "Vejsnäs Rinne" "1971-03-03"
9381 1 NA NA 13 "Vorderdarm oder Magen" NA 8 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9382 1 NA NA 13 "Vorderdarm oder Magen" 2 6 "Siphons" 1 "Vejsnäs Rinne" "1971-03-03"
9382 1 NA NA 13 "Vorderdarm oder Magen" NA 9 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9383 1 NA NA 13 "Vorderdarm oder Magen" 2 120 "Gobiidae spp." 1 "Vejsnäs Rinne" "1971-03-03"
9383 1 NA NA 13 "Vorderdarm oder Magen" 2 3 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9383 1 NA NA 13 "Vorderdarm oder Magen" NA 9 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9384 1 NA NA 13 "Vorderdarm oder Magen" 1 1 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9384 1 NA NA 13 "Vorderdarm oder Magen" 1 1 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9384 1 NA NA 13 "Vorderdarm oder Magen" NA 1 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9385 1 NA NA 13 "Vorderdarm oder Magen" 47 60 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9385 1 NA NA 13 "Vorderdarm oder Magen" NA 4 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9386 1 NA NA 18 "Vorderdarm oder Magen" 1 1 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9386 1 NA NA 18 "Vorderdarm oder Magen" NA 1 "Aphroditidae spp." 1 "Vejsnäs Rinne" "1971-03-03"
9386 1 NA NA 18 "Vorderdarm oder Magen" NA 2 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9387 1 NA NA 18 "Vorderdarm oder Magen" 33 38 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9387 1 NA NA 18 "Vorderdarm oder Magen" NA 10 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9388 1 NA NA 18 "Vorderdarm oder Magen" NA 8 "Various Bivalvia" 1 "Vejsnäs Rinne" "1971-03-03"
9388 1 NA NA 18 "Vorderdarm oder Magen" NA 9 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9389 1 NA NA 18 "Vorderdarm oder Magen" 1 3 "Pisces spp." 1 "Vejsnäs Rinne" "1971-03-03"
9389 1 NA NA 18 "Vorderdarm oder Magen" NA 20 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9390 1 NA NA 18 "Vorderdarm oder Magen" 2 3 "Diastylis rathkei" 194 "Boknis Eck" "1971-03-03"
9390 1 NA NA 18 "Vorderdarm oder Magen" 1 1 "Castalia punctata" 194 "Boknis Eck" "1971-03-03"
9390 1 NA NA 18 "Vorderdarm oder Magen" NA 7 "Macerated" 194 "Boknis Eck" "1971-03-03"
9391 1 NA NA 18 "Vorderdarm oder Magen" 21 27 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9391 1 NA NA 18 "Vorderdarm oder Magen" 1 1 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9391 1 NA NA 18 "Vorderdarm oder Magen" 1 3 "Anaitides spp." 1 "Vejsnäs Rinne" "1971-03-03"
9391 1 NA NA 18 "Vorderdarm oder Magen" NA 8 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9392 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Crangon crangon" 1 "Vejsnäs Rinne" "1971-03-03"
9392 1 NA NA 18 "Vorderdarm oder Magen" NA 7 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9393 1 NA NA 18 "Vorderdarm oder Magen" NA 14 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9394 1 NA NA 18 "Vorderdarm oder Magen" 18 23 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9394 1 NA NA 18 "Vorderdarm oder Magen" NA 1 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9396 1 NA NA 28 "Vorderdarm oder Magen" 1 1 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9396 1 NA NA 28 "Vorderdarm oder Magen" 1 1 "Crangon crangon" 1 "Vejsnäs Rinne" "1971-03-03"
9396 1 NA NA 28 "Vorderdarm oder Magen" NA 40 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9397 1 NA NA 28 "Vorderdarm oder Magen" 1 1 "Gastosaccus spinifer" 1 "Vejsnäs Rinne" "1971-03-03"
9397 1 NA NA 28 "Vorderdarm oder Magen" 1 1 "Anaitides spp." 1 "Vejsnäs Rinne" "1971-03-03"
9397 1 NA NA 28 "Vorderdarm oder Magen" NA 24 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9398 1 NA NA 28 "Vorderdarm oder Magen" 1 1 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9398 1 NA NA 28 "Vorderdarm oder Magen" NA 2 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9400 1 NA NA 28 "Vorderdarm oder Magen" 172 261 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9400 1 NA NA 28 "Vorderdarm oder Magen" NA 20 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9401 1 NA NA 23 "Vorderdarm oder Magen" NA 21 "Aphroditidae spp." 1 "Vejsnäs Rinne" "1971-03-03"
9401 1 NA NA 23 "Vorderdarm oder Magen" NA 21 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9402 1 NA NA 23 "Vorderdarm oder Magen" 1 29 "Crangon crangon" 1 "Vejsnäs Rinne" "1971-03-03"
9402 1 NA NA 23 "Vorderdarm oder Magen" 2 615 "Cyprina islandica" 1 "Vejsnäs Rinne" "1971-03-03"
9403 1 NA NA 23 "Vorderdarm oder Magen" 2 3 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9403 1 NA NA 23 "Vorderdarm oder Magen" 1 13 "Crangon crangon" 1 "Vejsnäs Rinne" "1971-03-03"
9403 1 NA NA 23 "Vorderdarm oder Magen" 1 128 "Cyprina islandica" 1 "Vejsnäs Rinne" "1971-03-03"
9403 1 NA NA 23 "Vorderdarm oder Magen" NA 18 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9403 1 NA NA 23 "Vorderdarm oder Magen" 1 9 "Harmothoe spp." 1 "Vejsnäs Rinne" "1971-03-03"
9404 1 NA NA 33 "Vorderdarm oder Magen" 2 4 "Diastylis rathkei" 1 "Vejsnäs Rinne" "1971-03-03"
9404 1 NA NA 33 "Vorderdarm oder Magen" 1 1 "Pectinaria koreni" 1 "Vejsnäs Rinne" "1971-03-03"
9404 1 NA NA 33 "Vorderdarm oder Magen" NA 12 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9405 1 NA NA 33 "Vorderdarm oder Magen" 1 2 "Harmothoe spp." 1 "Vejsnäs Rinne" "1971-03-03"
9405 1 NA NA 33 "Vorderdarm oder Magen" NA 1 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9406 1 NA NA 33 "Vorderdarm oder Magen" 3 127 "Pherusa plumosa" 1 "Vejsnäs Rinne" "1971-03-03"
9406 1 NA NA 33 "Vorderdarm oder Magen" NA 22 "Macerated" 1 "Vejsnäs Rinne" "1971-03-03"
9407 1 NA NA 18 "Vorderdarm oder Magen" 1 41 "Pisces spp." 194 "Boknis Eck" "1971-03-03"
9407 1 NA NA 18 "Vorderdarm oder Magen" NA 1 "Aphroditidae spp." 194 "Boknis Eck" "1971-03-03"
9407 1 NA NA 18 "Vorderdarm oder Magen" NA 16 "Macerated" 194 "Boknis Eck" "1971-03-03"
9408 1 NA NA 21 "Vorderdarm oder Magen" 1 2 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9408 1 NA NA 21 "Vorderdarm oder Magen" NA 1 "Unidentified Polychaeta remains" 2 "Vejsnäs Rinne" "1971-03-04"
9409 1 NA NA 33 "Vorderdarm oder Magen" 1 27 "Crangon crangon" 2 "Vejsnäs Rinne" "1971-03-04"
9409 1 NA NA 33 "Vorderdarm oder Magen" 1 2 "Gastosaccus spinifer" 2 "Vejsnäs Rinne" "1971-03-04"
9409 1 NA NA 33 "Vorderdarm oder Magen" 58 99 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9409 1 NA NA 33 "Vorderdarm oder Magen" 1 2 "Anaitides spp." 2 "Vejsnäs Rinne" "1971-03-04"
9409 1 NA NA 33 "Vorderdarm oder Magen" 1 13 "Pisces spp." 2 "Vejsnäs Rinne" "1971-03-04"
9409 1 NA NA 33 "Vorderdarm oder Magen" NA 4 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9410 1 NA NA 33 "Vorderdarm oder Magen" 1 2 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9410 1 NA NA 33 "Vorderdarm oder Magen" NA 1 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9411 1 NA NA 33 "Vorderdarm oder Magen" 1 226 "Pisces spp." 2 "Vejsnäs Rinne" "1971-03-04"
9412 1 NA NA 33 "Vorderdarm oder Magen" 10 11 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9412 1 NA NA 33 "Vorderdarm oder Magen" 5 2 "Capitella capitata" 2 "Vejsnäs Rinne" "1971-03-04"
9412 1 NA NA 33 "Vorderdarm oder Magen" NA 8 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9413 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Crangon crangon" 2 "Vejsnäs Rinne" "1971-03-04"
9413 1 NA NA 18 "Vorderdarm oder Magen" 1 35 "Gobiidae spp." 2 "Vejsnäs Rinne" "1971-03-04"
9413 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9413 1 NA NA 18 "Vorderdarm oder Magen" NA 24 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9414 1 NA NA 18 "Vorderdarm oder Magen" 40 68 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9414 1 NA NA 18 "Vorderdarm oder Magen" 2 2 "Anaitides spp." 2 "Vejsnäs Rinne" "1971-03-04"
9414 1 NA NA 18 "Vorderdarm oder Magen" NA 9 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9415 1 NA NA 18 "Vorderdarm oder Magen" 36 52 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9415 1 NA NA 18 "Vorderdarm oder Magen" NA 3 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9416 1 NA NA 18 "Vorderdarm oder Magen" 3 3 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9416 1 NA NA 18 "Vorderdarm oder Magen" 1 1 "Anaitides spp." 2 "Vejsnäs Rinne" "1971-03-04"
9416 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Harmothoe spp." 2 "Vejsnäs Rinne" "1971-03-04"
9416 1 NA NA 18 "Vorderdarm oder Magen" NA 31 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9417 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9417 1 NA NA 18 "Vorderdarm oder Magen" 1 18 "Gobiidae spp." 2 "Vejsnäs Rinne" "1971-03-04"
9417 1 NA NA 18 "Vorderdarm oder Magen" NA 6 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9418 1 NA NA 18 "Vorderdarm oder Magen" 12 19 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9418 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Pherusa plumosa" 2 "Vejsnäs Rinne" "1971-03-04"
9418 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Aphroditidae spp." 2 "Vejsnäs Rinne" "1971-03-04"
9418 1 NA NA 18 "Vorderdarm oder Magen" NA 38 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9419 1 NA NA 18 "Vorderdarm oder Magen" 1 1 "Gastosaccus spinifer" 2 "Vejsnäs Rinne" "1971-03-04"
9419 1 NA NA 18 "Vorderdarm oder Magen" 20 23 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9419 1 NA NA 18 "Vorderdarm oder Magen" NA 1 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9420 1 NA NA 18 "Vorderdarm oder Magen" 1 28 "Gobiidae spp." 2 "Vejsnäs Rinne" "1971-03-04"
9420 1 NA NA 18 "Vorderdarm oder Magen" 40 63 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9420 1 NA NA 18 "Vorderdarm oder Magen" NA 2 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9421 1 NA NA 18 "Vorderdarm oder Magen" 4 4 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9421 1 NA NA 18 "Vorderdarm oder Magen" 1 6 "Harmothoe spp." 2 "Vejsnäs Rinne" "1971-03-04"
9421 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Pectinaria koreni" 2 "Vejsnäs Rinne" "1971-03-04"
9421 1 NA NA 18 "Vorderdarm oder Magen" NA 18 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9422 1 NA NA 18 "Vorderdarm oder Magen" 1 9 "Idothea spp." 2 "Vejsnäs Rinne" "1971-03-04"
9422 1 NA NA 18 "Vorderdarm oder Magen" 10 11 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9422 1 NA NA 18 "Vorderdarm oder Magen" 1 2 "Pectinaria koreni" 2 "Vejsnäs Rinne" "1971-03-04"
9422 1 NA NA 18 "Vorderdarm oder Magen" NA 30 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9423 1 NA NA 28 "Vorderdarm oder Magen" 7 12 "Pectinaria koreni" 2 "Vejsnäs Rinne" "1971-03-04"
9424 1 NA NA 28 "Vorderdarm oder Magen" 36 53 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9424 1 NA NA 28 "Vorderdarm oder Magen" 1 4 "Crangon crangon" 2 "Vejsnäs Rinne" "1971-03-04"
9424 1 NA NA 28 "Vorderdarm oder Magen" 1 3 "Harmothoe spp." 2 "Vejsnäs Rinne" "1971-03-04"
9424 1 NA NA 28 "Vorderdarm oder Magen" NA 12 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9425 1 NA NA 13 "Vorderdarm oder Magen" 8 9 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9425 1 NA NA 13 "Vorderdarm oder Magen" NA 14 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9426 1 NA NA 13 "Vorderdarm oder Magen" 14 15 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9426 1 NA NA 13 "Vorderdarm oder Magen" NA 12 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9427 1 NA NA 13 "Vorderdarm oder Magen" 6 7 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9427 1 NA NA 13 "Vorderdarm oder Magen" NA 14 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9428 1 NA NA 13 "Vorderdarm oder Magen" 1 2 "Gastosaccus spinifer" 2 "Vejsnäs Rinne" "1971-03-04"
9428 1 NA NA 13 "Vorderdarm oder Magen" 9 14 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9428 1 NA NA 13 "Vorderdarm oder Magen" NA 14 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9428 1 NA NA 13 "Vorderdarm oder Magen" 1 2 "Harmothoe spp." 2 "Vejsnäs Rinne" "1971-03-04"
9429 1 NA NA 13 "Vorderdarm oder Magen" 10 10 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9429 1 NA NA 13 "Vorderdarm oder Magen" NA 14 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9430 1 NA NA 13 "Vorderdarm oder Magen" 3 5 "Gastosaccus spinifer" 2 "Vejsnäs Rinne" "1971-03-04"
9430 1 NA NA 13 "Vorderdarm oder Magen" 5 8 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9430 1 NA NA 13 "Vorderdarm oder Magen" NA 19 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9430 1 NA NA 13 "Vorderdarm oder Magen" 1 2 "Harmothoe spp." 2 "Vejsnäs Rinne" "1971-03-04"
9431 1 NA NA 13 "Vorderdarm oder Magen" 17 23 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9431 1 NA NA 13 "Vorderdarm oder Magen" NA 7 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9432 1 NA NA 13 "Vorderdarm oder Magen" 12 18 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9432 1 NA NA 13 "Vorderdarm oder Magen" NA 4 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9433 1 NA NA 13 "Vorderdarm oder Magen" 20 29 "Diastylis rathkei" 2 "Vejsnäs Rinne" "1971-03-04"
9433 1 NA NA 13 "Vorderdarm oder Magen" 1 2 "Crangon crangon" 2 "Vejsnäs Rinne" "1971-03-04"
9433 1 NA NA 13 "Vorderdarm oder Magen" 1 2 "Anaitides spp." 2 "Vejsnäs Rinne" "1971-03-04"
9433 1 NA NA 13 "Vorderdarm oder Magen" NA 14 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
9433 1 NA NA 13 "Vorderdarm oder Magen" 1 7 "Harmothoe spp." 2 "Vejsnäs Rinne" "1971-03-04"
9434 1 NA NA 13 "Vorderdarm oder Magen" NA 18 "Pisces spp." 2 "Vejsnäs Rinne" "1971-03-04"
9434 1 NA NA 13 "Vorderdarm oder Magen" NA 28 "Macerated" 2 "Vejsnäs Rinne" "1971-03-04"
